YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,Route,ORIGIN,DEST,DEST_CITY,DEST_STATE,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,PASSENGERS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,NET_INCOME,OP_REVENUES
2018,1,1,30,2,2018-01-30,9E,3460,2164,EWR,MSP,"Minneapolis, MN",MN,600,554,-6,0,0,-1,0600-0659,36,630,800,4,813,804,-9,0,0,-1,0800-0859,0,,0,193,190,150,1008,,,,,,2059,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3800,2164,EWR,MSP,"Minneapolis, MN",MN,1850,1936,46,46,1,3,1800-1859,20,1956,2130,3,2113,2133,20,20,1,1,2100-2159,0,,0,203,177,154,1008,0,0,0,0,20,2059,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3460,2164,EWR,MSP,"Minneapolis, MN",MN,600,1011,251,251,1,12,0600-0659,15,1026,1205,4,813,1209,236,236,1,12,0800-0859,0,,0,193,178,159,1008,216,0,0,0,20,2059,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3800,2164,EWR,MSP,"Minneapolis, MN",MN,1850,1845,-5,0,0,-1,1800-1859,21,1906,2051,10,2113,2101,-12,0,0,-1,2100-2159,0,,0,203,196,165,1008,,,,,,2059,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3287,2182,EWR,RDU,"Raleigh/Durham, NC",NC,1945,1958,13,13,0,0,1900-1959,15,2013,2118,3,2142,2121,-21,0,0,-2,2100-2159,0,,0,117,83,65,416,,,,,,,,,,,,
2018,1,1,1,1,2018-01-01,9E,3370,2224,FAR,ATL,"Atlanta, GA",GA,600,557,-3,0,0,-1,0600-0659,37,634,954,15,1008,1009,1,1,0,0,1000-1059,0,,0,188,192,140,1123,,,,,,,,,,,,
2018,1,1,2,2,2018-01-02,9E,3370,2224,FAR,ATL,"Atlanta, GA",GA,600,925,205,205,1,12,0600-0659,27,952,1312,7,1008,1319,191,191,1,12,1000-1059,0,,0,188,174,140,1123,191,0,0,0,0,,,,,,,
2018,1,1,1,1,2018-01-01,9E,4053,2232,FAR,MSP,"Minneapolis, MN",MN,914,911,-3,0,0,-1,0900-0959,37,948,1030,4,1035,1034,-1,0,0,-1,1000-1059,0,,0,81,83,42,223,,,,,,283,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3972,2232,FAR,MSP,"Minneapolis, MN",MN,630,624,-6,0,0,-1,0600-0659,24,648,729,3,750,732,-18,0,0,-2,0700-0759,0,,0,80,68,41,223,,,,,,283,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3430,2232,FAR,MSP,"Minneapolis, MN",MN,1048,1038,-10,0,0,-1,1000-1059,12,1050,1133,9,1205,1142,-23,0,0,-2,1200-1259,0,,0,77,64,43,223,,,,,,283,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3415,2232,FAR,MSP,"Minneapolis, MN",MN,500,458,-2,0,0,-1,0001-0559,17,515,553,5,617,558,-19,0,0,-2,0600-0659,0,,0,77,60,38,223,,,,,,283,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3359,2246,FAY,ATL,"Atlanta, GA",GA,1400,1530,90,90,1,6,1400-1459,9,1539,1643,11,1539,1654,75,75,1,5,1500-1559,0,,0,99,84,64,331,0,0,3,0,72,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3359,2246,FAY,ATL,"Atlanta, GA",GA,1400,1357,-3,0,0,-1,1400-1459,12,1409,1512,8,1539,1520,-19,0,0,-2,1500-1559,0,,0,99,83,63,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1005,-10,0,0,-1,1000-1059,12,1017,1120,5,1150,1125,-25,0,0,-2,1100-1159,0,,0,95,80,63,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1332,-3,0,0,-1,1300-1359,15,1347,1452,6,1510,1458,-12,0,0,-1,1500-1559,0,,0,95,86,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1543,23,23,1,1,1500-1559,11,1554,1700,8,1655,1708,13,13,0,0,1600-1659,0,,0,95,85,66,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1859,1851,-8,0,0,-1,1800-1859,15,1906,2010,15,2036,2025,-11,0,0,-1,2000-2059,0,,0,97,94,64,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1038,23,23,1,1,1000-1059,19,1057,1204,4,1150,1208,18,18,1,1,1100-1159,0,,0,95,90,67,331,3,0,0,0,15,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1433,58,58,1,3,1300-1359,18,1451,1558,7,1510,1605,55,55,1,3,1500-1559,0,,0,95,92,67,331,18,0,0,0,37,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1544,24,24,1,1,1500-1559,19,1603,1708,5,1655,1713,18,18,1,1,1600-1659,0,,0,95,89,65,331,1,0,0,0,17,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1859,1851,-8,0,0,-1,1800-1859,23,1914,2019,26,2036,2045,9,9,0,0,2000-2059,0,,0,97,114,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1021,6,6,0,0,1000-1059,25,1046,1150,6,1150,1156,6,6,0,0,1100-1159,0,,0,95,95,64,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1334,-1,0,0,-1,1300-1359,9,1343,1446,5,1510,1451,-19,0,0,-2,1500-1559,0,,0,95,77,63,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1520,,,,,1500-1559,15,1535,1643,10,1655,1653,-2,0,0,-1,1600-1659,0,,0,95,93,68,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1859,1852,-7,0,0,-1,1800-1859,16,1908,2013,8,2036,2021,-15,0,0,-1,2000-2059,0,,0,97,89,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,6,6,2018-01-06,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1015,,,,,1000-1059,14,1029,1135,6,1148,1141,-7,0,0,-1,1100-1159,0,,0,93,86,66,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,6,6,2018-01-06,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1351,16,16,1,1,1300-1359,13,1404,1505,4,1508,1509,1,1,0,0,1500-1559,0,,0,93,78,61,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,6,6,2018-01-06,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1550,30,30,1,2,1500-1559,13,1603,1707,4,1653,1711,18,18,1,1,1600-1659,0,,0,93,81,64,331,18,0,0,0,0,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1348,13,13,0,0,1300-1359,29,1417,1519,10,1510,1529,19,19,1,1,1500-1559,0,,0,95,101,62,331,0,0,6,0,13,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1716,116,116,1,7,1500-1559,9,1725,1825,8,1655,1833,98,98,1,6,1600-1659,0,,0,95,77,60,331,4,0,0,0,94,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1842,-11,0,0,-1,1800-1859,15,1857,2002,12,2030,2014,-16,0,0,-2,2000-2059,0,,0,97,92,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1126,71,71,1,4,1000-1059,25,1151,1259,10,1150,1309,79,79,1,5,1100-1159,0,,0,95,103,68,331,0,0,79,0,0,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1503,88,88,1,5,1300-1359,27,1530,1637,10,1510,1647,97,97,1,6,1500-1559,0,,0,95,104,67,331,0,17,9,0,71,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1655,95,95,1,6,1500-1559,25,1720,1829,15,1655,1844,109,109,1,7,1600-1659,0,,0,95,109,69,331,0,14,14,0,81,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,2020,87,87,1,5,1800-1859,13,2033,2136,7,2030,2143,73,73,1,4,2000-2059,0,,0,97,83,63,331,4,0,0,0,69,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1013,-2,0,0,-1,1000-1059,12,1025,1128,11,1150,1139,-11,0,0,-1,1100-1159,0,,0,95,86,63,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,616,1001,1001,1,12,1300-1359,15,631,736,10,1510,746,996,996,1,12,1500-1559,0,,0,95,90,65,331,958,0,0,0,38,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1600,40,40,1,2,1500-1559,14,1614,1712,9,1655,1721,26,26,1,1,1600-1659,0,,0,95,81,58,331,12,0,0,0,14,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1850,-3,0,0,-1,1800-1859,10,1900,2004,17,2030,2021,-9,0,0,-1,2000-2059,0,,0,97,91,64,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1010,-5,0,0,-1,1000-1059,13,1023,1128,10,1150,1138,-12,0,0,-1,1100-1159,0,,0,95,88,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1328,-7,0,0,-1,1300-1359,20,1348,1451,11,1510,1502,-8,0,0,-1,1500-1559,0,,0,95,94,63,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1532,12,12,0,0,1500-1559,12,1544,1642,3,1655,1645,-10,0,0,-1,1600-1659,0,,0,95,73,58,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1850,-3,0,0,-1,1800-1859,21,1911,2012,13,2030,2025,-5,0,0,-1,2000-2059,0,,0,97,95,61,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1011,-4,0,0,-1,1000-1059,10,1021,1129,10,1150,1139,-11,0,0,-1,1100-1159,0,,0,95,88,68,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1345,10,10,0,0,1300-1359,19,1404,1509,13,1510,1522,12,12,0,0,1500-1559,0,,0,95,97,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1546,26,26,1,1,1500-1559,14,1600,1704,17,1655,1721,26,26,1,1,1600-1659,0,,0,95,95,64,331,0,0,17,0,9,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1851,-2,0,0,-1,1800-1859,18,1909,2016,13,2030,2029,-1,0,0,-1,2000-2059,0,,0,97,98,67,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1035,20,20,1,1,1000-1059,8,1043,1145,7,1150,1152,2,2,0,0,1100-1159,0,,0,95,77,62,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1400,25,25,1,1,1300-1359,15,1415,1517,9,1510,1526,16,16,1,1,1500-1559,0,,0,95,86,62,331,3,0,0,0,13,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1523,3,3,0,0,1500-1559,17,1540,1645,12,1655,1657,2,2,0,0,1600-1659,0,,0,95,94,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1845,-8,0,0,-1,1800-1859,20,1905,2009,9,2030,2018,-12,0,0,-1,2000-2059,0,,0,97,93,64,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1010,-5,0,0,-1,1000-1059,12,1022,1125,13,1148,1138,-10,0,0,-1,1100-1159,0,,0,93,88,63,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1331,-4,0,0,-1,1300-1359,65,1436,1539,7,1508,1546,38,38,1,2,1500-1559,0,,0,93,135,63,331,0,0,38,0,0,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1520,,,,,1500-1559,13,1533,1639,7,1653,1646,-7,0,0,-1,1600-1659,0,,0,93,86,66,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1024,9,9,0,0,1000-1059,16,1040,1140,6,1150,1146,-4,0,0,-1,1100-1159,0,,0,95,82,60,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1522,107,107,1,7,1300-1359,11,1533,1636,10,1510,1646,96,96,1,6,1500-1559,0,,0,95,84,63,331,0,0,0,0,96,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1552,32,32,1,2,1500-1559,19,1611,1719,11,1655,1730,35,35,1,2,1600-1659,0,,0,95,98,68,331,0,0,3,0,32,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1014,-1,0,0,-1,1000-1059,16,1030,1134,5,1150,1139,-11,0,0,-1,1100-1159,0,,0,95,85,64,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1326,-9,0,0,-1,1300-1359,15,1341,1445,8,1510,1453,-17,0,0,-2,1500-1559,0,,0,95,87,64,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1521,1,1,0,0,1500-1559,16,1537,1638,12,1655,1650,-5,0,0,-1,1600-1659,0,,0,95,89,61,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1848,-5,0,0,-1,1800-1859,11,1859,2006,14,2030,2020,-10,0,0,-1,2000-2059,0,,0,97,92,67,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1009,-6,0,0,-1,1000-1059,14,1023,1127,7,1150,1134,-16,0,0,-2,1100-1159,0,,0,95,85,64,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1328,-7,0,0,-1,1300-1359,15,1343,1449,6,1510,1455,-15,0,0,-1,1500-1559,0,,0,95,87,66,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1519,-1,0,0,-1,1500-1559,13,1532,1639,9,1655,1648,-7,0,0,-1,1600-1659,0,,0,95,89,67,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,,,,,,1800-1859,,,,,2030,,,,,,2000-2059,1,C,0,97,,,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1251,156,156,1,10,1000-1059,21,1312,1422,19,1150,1441,171,171,1,11,1100-1159,0,,0,95,110,70,331,0,92,15,0,64,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,,,,,,1300-1359,,,,,1510,,,,,,1500-1559,1,B,0,95,,,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,,,,,,1500-1559,,,,,1655,,,,,,1600-1659,1,B,0,95,,,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,,,,,,1800-1859,,,,,2030,,,,,,2000-2059,1,C,0,97,,,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1044,29,29,1,1,1000-1059,11,1055,1151,5,1150,1156,6,6,0,0,1100-1159,0,,0,95,72,56,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1453,78,78,1,5,1300-1359,11,1504,1559,8,1510,1607,57,57,1,3,1500-1559,0,,0,95,74,55,331,0,14,0,0,43,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1554,34,34,1,2,1500-1559,10,1604,1702,6,1655,1708,13,13,0,0,1600-1659,0,,0,95,74,58,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1850,-3,0,0,-1,1800-1859,14,1904,2005,16,2030,2021,-9,0,0,-1,2000-2059,0,,0,97,91,61,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1013,-2,0,0,-1,1000-1059,15,1028,1128,6,1150,1134,-16,0,0,-2,1100-1159,0,,0,95,81,60,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1343,8,8,0,0,1300-1359,36,1419,1527,6,1510,1533,23,23,1,1,1500-1559,0,,0,95,110,68,331,0,0,15,0,8,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1538,18,18,1,1,1500-1559,16,1554,1654,8,1655,1702,7,7,0,0,1600-1659,0,,0,95,84,60,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1859,6,6,0,0,1800-1859,24,1923,2020,14,2030,2034,4,4,0,0,2000-2059,0,,0,97,95,57,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1009,-6,0,0,-1,1000-1059,14,1023,1124,11,1148,1135,-13,0,0,-1,1100-1159,0,,0,93,86,61,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1338,3,3,0,0,1300-1359,10,1348,1447,8,1508,1455,-13,0,0,-1,1500-1559,0,,0,93,77,59,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1515,-5,0,0,-1,1500-1559,13,1528,1629,4,1653,1633,-20,0,0,-2,1600-1659,0,,0,93,78,61,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1327,-8,0,0,-1,1300-1359,15,1342,1437,8,1510,1445,-25,0,0,-2,1500-1559,0,,0,95,78,55,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1528,8,8,0,0,1500-1559,10,1538,1632,7,1655,1639,-16,0,0,-2,1600-1659,0,,0,95,71,54,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1848,-5,0,0,-1,1800-1859,11,1859,1957,14,2030,2011,-19,0,0,-2,2000-2059,0,,0,97,83,58,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1004,-11,0,0,-1,1000-1059,12,1016,1116,10,1150,1126,-24,0,0,-2,1100-1159,0,,0,95,82,60,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1516,101,101,1,6,1300-1359,21,1537,1644,11,1510,1655,105,105,1,7,1500-1559,0,,0,95,99,67,331,18,0,4,0,83,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1554,34,34,1,2,1500-1559,12,1606,1709,8,1655,1717,22,22,1,1,1600-1659,0,,0,95,83,63,331,0,0,0,0,22,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1910,17,17,1,1,1800-1859,10,1920,2040,12,2030,2052,22,22,1,1,2000-2059,0,,0,97,102,80,331,0,0,5,0,17,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1015,,,,,1000-1059,13,1028,1135,6,1150,1141,-9,0,0,-1,1100-1159,0,,0,95,86,67,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1336,1,1,0,0,1300-1359,10,1346,1455,9,1510,1504,-6,0,0,-1,1500-1559,0,,0,95,88,69,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1513,-7,0,0,-1,1500-1559,11,1524,1629,5,1655,1634,-21,0,0,-2,1600-1659,0,,0,95,81,65,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1844,-9,0,0,-1,1800-1859,18,1902,2015,10,2030,2025,-5,0,0,-1,2000-2059,0,,0,97,101,73,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,959,-16,0,0,-2,1000-1059,15,1014,1122,10,1150,1132,-18,0,0,-2,1100-1159,0,,0,95,93,68,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3373,2246,FAY,ATL,"Atlanta, GA",GA,1335,1327,-8,0,0,-1,1300-1359,36,1403,1509,7,1510,1516,6,6,0,0,1500-1559,0,,0,95,109,66,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3334,2246,FAY,ATL,"Atlanta, GA",GA,1520,1514,-6,0,0,-1,1500-1559,14,1528,1635,6,1655,1641,-14,0,0,-1,1600-1659,0,,0,95,87,67,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3302,2246,FAY,ATL,"Atlanta, GA",GA,1853,1848,-5,0,0,-1,1800-1859,14,1902,2011,13,2030,2024,-6,0,0,-1,2000-2059,0,,0,97,96,69,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3315,2246,FAY,ATL,"Atlanta, GA",GA,1015,1011,-4,0,0,-1,1000-1059,15,1026,1129,5,1150,1134,-16,0,0,-2,1100-1159,0,,0,95,83,63,331,,,,,,4511,4191,109,4300,4246,-126.37,674.25
